destination,year,tonnage,tonnage_class,departure_action,destination_action,flag,homeport_state_1789_fr,homeport,departure
Dunkerque,1787,25,[21-50],out,in,French,France,Dunkerque,Rouen
Dunkerque,1787,42,[21-50],out,in,French,France,Dunkerque,Saint Valéry sur Somme
Sables d' Olonne,1787,135,[101-200],out,in,French,France,Sables [d' Olonne],Nantes
La Rochelle,1787,70,[51-100],out,in,French,France,Saint Malo,Granville
Lorient,1787,30,[21-50],out,in,French,France,Lorient,Granville
Cherbourg,1787,35,[21-50],out,in,French,France,Cherbourg,Saint Malo
Courseulles,1787,8,[1-20],in-out,in,French,France,Courseuilles,La Hougue
Courseulles,1787,8,[1-20],in-out,in,French,France,Courseulles,La Hougue
Granville,1787,8,[1-20],in-out,in,French,France,Courseulles,La Hougue
Bordeaux,1787,34,[21-50],out,in,French,France,Les Sables d' Olonne,Nantes
Nantes,1787,350,[201-500],out,in,French,France,Nantes,Lorient
La Rochelle,1787,20,[1-20],out,in,French,France,La Rochelle,Sables d' Olonne
Sables d' Olonne,1787,20,[1-20],out,in,French,France,La Rochelle,Nantes
Le Havre,1787,136,[101-200],out,in,French,France,Saint Malo,Marennes
Sables d' Olonne,1787,16,[1-20],in-out,in,French,France,Sables d' Olonne,La Flotte en Ré
La Flotte en Ré,1787,20,[1-20],out,in,French,France,Flotte [en Ré],Sables d' Olonne
Sables d' Olonne,1787,34,[21-50],out,in,French,France,Sables d' Ollonne,Bordeaux
Sables d' Olonne,1787,34,[21-50],out,in,French,France,Sables d' Olonne,Bordeaux
Bordeaux,1787,36,[21-50],out,in,French,France,Marennes,Rochefort
Sables d' Olonne,1787,36,[21-50],out,in,French,France,Marennes,Bordeaux
Bordeaux,1787,36,[21-50],out,in,French,France,Marennes,Rochefort
Sables d' Olonne,1787,90,[51-100],out,in,French,France,Sables d' Olonne,Bordeaux
Sables d' Olonne,1787,100,[51-100],out,in,French,France,Sables,Nantes
Sables d' Olonne,1787,45,[21-50],out,in,French,France,Nantes,Brest
Sables d' Olonne,1787,45,[21-50],out,in,French,France,Saint Martin de Rhé,Bordeaux
Lorient,1787,45,[21-50],out,in,French,France,Saint Martin de Rhé,Bordeaux
Saint Gilles sur Vie,1787,45,[21-50],out,in,French,France,Nantes,Sables d' Olonne
Sables d' Olonne,1787,45,[21-50],out,in,French,France,Nantes,Rochefort
Bordeaux,1787,45,[21-50],out,in,French,France,Nantes,Sables d' Olonne
Bordeaux,1787,45,[21-50],out,in,French,France,Nantes,Sables d' Olonne
Bordeaux,1787,45,[21-50],out,in,French,France,Nantes,Sables d' Olonne
Rochefort,1787,45,[21-50],out,in,French,France,Nantes,Sables d' Olonne
Lorient,1787,59,[51-100],out,in,French,France,Le Conquet,Marennes
Sables d' Olonne,1787,100,[51-100],out,in,French,France,Sables,Nantes
Rouen,1787,75,[51-100],out,in,French,France,Sables d' Olonne,Bayonne
Sables d' Olonne,1787,100,[51-100],out,in,French,France,Les Sables d' Olonne,Bordeaux
Bordeaux,1787,34,[21-50],out,in,French,France,Les Sables d' Olonne,Saint Gilles sur Vie
Brest,1787,34,[21-50],out,in,French,France,Sables d' Ollonne,Bordeaux
La Rochelle,1787,34,[21-50],out,in,French,France,Sables d' Olonne,Bordeaux
Sables d' Olonne,1787,105,[101-200],out,in,French,France,Les Sables d' Olonne,La Rochelle
Sables d' Olonne,1787,42,[21-50],out,in,French,France,Les Sables d' Olonne,La Rochelle
Sables d' Olonne,1787,42,[21-50],out,in,French,France,Les Sables d' Olonne,La Rochelle
Saint Martin de Ré,1787,36,[21-50],out,in,French,France,les Sables d' Olonnes,La Rochelle
Sables d' Olonne,1787,33,[21-50],out,in,French,France,Sables d' Ollonne,Bordeaux
Saint Martin de Ré,1787,33,[21-50],out,in,French,France,Sables d' Olonne,Bordeaux
Sables d' Olonne,1787,33,[21-50],out,in,French,France,Sables d' Olonne,Bordeaux
Sables d' Olonne,1787,120,[101-200],out,in,French,France,Les Sables d' Olonne,Nantes
Nantes,1787,90,[51-100],out,in,French,France,Nantes,Ile de Bouin
Sables d' Olonne,1787,120,[101-200],out,in,French,France,Les Sables d' Ollonne,Bordeaux
Sables d' Olonne,1787,120,[101-200],out,in,French,France,Sables d' Olonne,Bordeaux
Brest,1787,35,[21-50],out,in,French,France,Brest,Bordeaux
Le Croisic,1787,60,[51-100],out,in,French,France,Le Croisic,Lorient
Bayonne,1787,60,[51-100],out,in,French,France,Brest,Sables d' Olonne
Bordeaux,1787,80,[51-100],out,in,French,France,Brest,Sables d' Olonne
Rochefort,1787,40,[21-50],out,in,French,France,La Rochelle,Sables d' Olonne
Rochefort,1787,40,[21-50],out,in,French,France,La Rochelle,Moricq
Moricq,1787,40,[21-50],out,in,French,France,La Rochelle,Rochefort
La Rochelle,1787,40,[21-50],out,in,French,France,La Rochelle,Moricq
Rochefort,1787,20,[1-20],out,in,French,France,La Flotte,La Tranche sur Mer
La Flotte en Ré,1787,20,[1-20],out,in,French,France,La Flotte,Sables d' Olonne
Marennes,1787,100,[51-100],out,in,French,France,Saint Malo,Granville
Dunkerque,1787,80,[51-100],out,in,French,France,Saint Malo,Marennes
Saint Malo,1787,50,[21-50],out,in,French,France,Saint Malo,Dunkerque
Bordeaux,1787,34,[21-50],out,in,French,France,Bordeaux,Lorient
Bordeaux,1787,34,[21-50],out,in,French,France,Bordeaux,Sables d' Olonne
Rochefort,1787,22,[21-50],out,in,French,France,La Flotte,La Rochelle
Sette,1787,96,[51-100],out,in,French,France,Sete,Canet
Beaucaire,1787,35,[21-50],out,in,French,France,Sete,Canet
Bordeaux,1787,30,[21-50],out,in,French,France,Bordeaux,Nantes
Philadelphie,1787,106,[101-200],out,in,USA,Etats-Unis d'Amérique,Philadelphie,Bordeaux
Bordeaux,1787,30,[21-50],out,in,French,France,Bordeaux,Lorient
La Rochelle,1787,30,[21-50],out,in,French,France,Lorient,Bordeaux
Rochefort,1787,30,[21-50],out,in,French,France,Lorient,Bordeaux
La Rochelle,1787,34,[21-50],out,in,French,France,Bordeaux,Rochefort
Aligre de Marans,1787,37,[21-50],out,in,French,France,Aligre,Bordeaux
Nantes,1787,92,[51-100],out,in,French,France,Nantes,Rochefort
La Rochelle,1787,40,[21-50],out,in,French,France,La Rochelle,Moricq
La Rochelle,1787,40,[21-50],out,in,French,France,La Rochelle,Moricq
La Rochelle,1787,40,[21-50],out,in,French,France,La Rochelle,Moricq
La Rochelle,1787,40,[21-50],out,in,French,France,La Rochelle,Moricq
Harfleur,1787,22,[21-50],out,in,French,France,Harfleur,Rouen
Harfleur,1787,22,[21-50],out,in,French,France,Harfleur,Rouen
Nantes,1787,45,[21-50],out,in,French,France,Nantes,Lorient
Bayonne,1787,45,[21-50],out,in,French,France,Nantes,Bordeaux
Aligre de Marans,1787,25,[21-50],out,in,French,France,d' Aligre,Moricq
Lorient,1787,48,[21-50],out,in,French,France,Nantes,Bayonne
La Rochelle,1787,20,[1-20],out,in,French,France,La Rochelle,La Perrotine
La Rochelle,1787,20,[1-20],out,in,French,France,La Rochelle,Ribérou [Saujon]
La Rochelle,1787,20,[1-20],out,in,French,France,La Rochelle,Moricq
Nantes,1787,60,[51-100],out,in,French,France,Nantes,Ile de Bouin
Honfleur,1787,47,[21-50],in-out,in,French,France,Lorient,Le Havre
Bordeaux,1787,160,[101-200],out,in,French,France,Bordeaux,La Rochelle
Aligre de Marans,1787,15,[1-20],out,in,French,France,D' Aligre [Marans],Saint Michel en l' Herm
Rochefort,1787,15,[1-20],out,in,French,France,Noirmoutier,Nantes
Aligre de Marans,1787,15,[1-20],out,in,French,France,d' Aligre,Ribérou [Saujon]
Aligre de Marans,1787,15,[1-20],out,in,French,France,d' Aligre,Ribérou [Saujon]
Aligre de Marans,1787,15,[1-20],out,in,French,France,D' Aligre,Marennes
Aligre de Marans,1787,15,[1-20],out,in,French,France,D' Aligre,Marennes
Marennes,1787,15,[1-20],out,in,French,France,Aligre,Moricq
Aligre de Marans,1787,15,[1-20],out,in,French,France,d' Aligre,Moricq
Bordeaux,1787,44,[21-50],out,in,French,France,Lorient,Nantes
Ribérou [Saujon],1787,20,[1-20],out,in,French,France,Marennes,Aligre de Marans
Nantes,1787,55,[51-100],out,in,French,France,Nantes,Lorient
Bordeaux,1787,60,[51-100],out,in,French,France,Le Conquet,Brest
Brest,1787,196,[101-200],out,in,French,France,Honfleur,Rouen
Nantes,1787,100,[51-100],out,in,French,France,Nantes,Bordeaux
Nantes,1787,90,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,60,[51-100],out,in,French,France,Nantes,Bayonne
Nantes,1787,90,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,90,[51-100],out,in,French,France,Nantes,Lorient
Lorient,1787,44,[21-50],out,in,French,France,Lorient,Bordeaux
Lorient,1787,40,[21-50],out,in,French,France,Lorient,Bordeaux
Nantes,1787,75,[51-100],out,in,French,France,Nantes,Bordeaux
Nantes,1787,75,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,50,[21-50],out,in,French,France,Saint Gilles,Bayonne
Bordeaux,1787,45,[21-50],out,in,French,France,Le Conquet,Brest
La Rochelle,1787,30,[21-50],in-out,in,French,France,La Rochelle,Soubise
La Rochelle,1787,30,[21-50],out,in,French,France,La Rochelle,Marennes
La Rochelle,1787,30,[21-50],out,in,French,France,La Rochelle,Marennes
La Rochelle,1787,30,[21-50],in-out,in,French,France,La Rochelle,Soubise
La Rochelle,1787,30,[21-50],out,in,French,France,La Rochelle,Ribérou [Saujon]
La Rochelle,1787,36,[21-50],out,in,French,France,La Rochelle,Moricq
La Rochelle,1787,36,[21-50],out,in,French,France,La Rochelle,Moricq
La Rochelle,1787,36,[21-50],out,in,French,France,La Rochelle,Moricq
La Rochelle,1787,36,[21-50],out,in,French,France,La Rochelle,Moricq
Rochefort,1787,40,[21-50],out,in,French,France,La Rochelle,Moricq
Lorient,1787,98,[51-100],out,in,French,France,Honfleur,Rouen
Brest,1787,98,[51-100],out,in,French,France,Honfleur,Le Havre
Brest,1787,98,[51-100],out,in,French,France,Honfleur,Le Havre
Bordeaux,1787,200,[101-200],out,in,French,France,Le Havre,Rouen
Bayonne,1787,64,[51-100],out,in,French,France,Bayonne,Saint Malo
Le Croisic,1787,75,[51-100],out,in,French,France,Le Croisic,Lorient
Rouen,1787,95,[51-100],in-out,in,French,France,Bayonne,Le Havre
Rouen,1787,56,[51-100],out,in,French,France,Lorient,Nantes
Marennes,1787,75,[51-100],out,in,French,France,Saint Malo,Granville
Bayonne,1787,60,[51-100],out,in,French,France,Bayonne,Saint Pierre et Miquelon
Aligre de Marans,1787,84,[51-100],out,in,French,France,Nantes,La Rochelle
Nantes,1787,55,[51-100],out,in,French,France,Nantes,Bayonne
Bordeaux,1787,55,[51-100],out,in,French,France,Nantes,Beauvoir-sur-Mer
Rouen,1787,115,[101-200],out,in,French,France,Rouen,Bordeaux
Rouen,1787,115,[101-200],in-out,in,French,France,Rouen,Le Havre
Bordeaux,1787,35,[21-50],out,in,French,France,Lorient,Marennes
Nantes,1787,100,[51-100],out,in,French,France,Nantes,Rochefort
Nantes,1787,100,[51-100],out,in,French,France,Nantes,Rochefort
La Rochelle,1787,70,[51-100],out,in,French,France,Saint Malo,Le Havre
Rouen,1787,110,[101-200],in-out,in,French,France,Rouen,Le Havre
Rochefort,1787,74,[51-100],out,in,French,France,Rouen,Brest
Isigny,1787,74,[51-100],out,in,French,France,Rouen,Cherbourg
Brest,1787,60,[51-100],out,in,French,France,Saint Malo,Bordeaux
Le Croisic,1787,75,[51-100],out,in,French,France,Le Croisic,Nantes
La Teste,1787,14,[1-20],out,in,French,France,La Teste,Saint Malo
Dieppe,1787,80,[51-100],out,in,French,France,Dieppe,Touques
Dieppe,1787,80,[51-100],out,in,French,France,Dieppe,Le Havre
Touques,1787,80,[51-100],out,in,French,France,Dieppe,Le Havre
Rouen,1787,70,[51-100],out,in,French,France,Rouen,Le Havre
Dieppe,1787,80,[51-100],out,in,French,France,Dieppe,Touques
Ars en Ré,1787,15,[1-20],out,in,French,France,Ars en Ré,Moricq
Nantes,1787,90,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,100,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,100,[51-100],out,in,French,France,Nantes,Lorient
Rouen,1787,70,[51-100],out,in,French,France,Rouen,Le Havre
Billiers,1787,9,[1-20],in-out,in,French,France,Billio [Billiers],Mesquer
Marseille,1787,205,[201-500],out,in,French,France,Saint Valéry,Le Havre
Noirmoutier,1787,50,[21-50],out,in,French,France,Noirmoutier,Gravelines
Ile de Bouin,1787,28,[21-50],out,in,French,France,Bouin,Bordeaux
Beauvoir-sur-Mer,1787,28,[21-50],out,in,French,France,Noirmoutier,Nantes
Ile de Bouin,1787,28,[21-50],out,in,French,France,Bouin,Bordeaux
Rouen,1787,70,[51-100],out,in,French,France,Rouen,Le Havre
Le Havre,1787,140,[101-200],out,in,French,France,Rouen,Bordeaux
Le Havre,1787,140,[101-200],out,in,French,France,Rouen,Bordeaux
Bordeaux,1787,140,[101-200],out,in,French,France,Rouen,Le Havre
Bordeaux,1787,140,[101-200],out,in,French,France,Quilleboeuf,Rouen
Brest,1787,151,[101-200],out,in,French,France,Brest,Le Havre
Aligre de Marans,1787,5,[1-20],out,in,French,France,D' Aligre [Marans],Saint Michel en l' Herm
Aligre de Marans,1787,5,[1-20],out,in,French,France,D' Aligre [Marans],Saint Michel en l' Herm
Aligre de Marans,1787,5,[1-20],out,in,French,France,D' Aligre [Marans],Saint Michel en l' Herm
Aligre de Marans,1787,5,[1-20],out,in,French,France,D' Aligre [Marans],Saint Michel en l' Herm
Bordeaux,1787,250,[201-500],out,in,French,France,Quillebeuf,Rouen
Bayonne,1787,95,[51-100],out,in,French,France,Bayonne,Bordeaux
Nantes,1787,110,[101-200],out,in,French,France,Nantes,Lorient
Noirmoutier,1787,26,[21-50],out,in,French,France,Noirmoutier,Nantes
Nantes,1787,110,[101-200],out,in,French,France,Nantes,Bordeaux
Nantes,1787,110,[101-200],out,in,French,France,Nantes,Lorient
Noirmoutier,1787,15,[1-20],out,in,French,France,Noirmoutier,Nantes
Bourgneuf,1787,35,[21-50],out,in,French,France,Bouin,Bordeaux
Landerneau,1787,35,[21-50],out,in,French,France,Landerneau,Bordeaux
Ile de Bouin,1787,35,[21-50],out,in,French,France,Bouin,Bordeaux
Ile de Bouin,1787,35,[21-50],out,in,French,France,Bouin,Bordeaux
Nantes,1787,56,[51-100],out,in,French,France,Nantes,Bayonne
Noirmoutier,1787,15,[1-20],out,in,French,France,Noirmoutier,Marennes
Noirmoutier,1787,40,[21-50],out,in,French,France,Noirmoutier,Nantes
Noirmoutier,1787,45,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Nantes,1787,28,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Noirmoutier,1787,28,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Saint Malo,1787,45,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Lorient,1787,45,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Noirmoutier,1787,20,[1-20],out,in,French,France,Noirmoutier,Nantes
Noirmoutier,1787,15,[1-20],out,in,French,France,Noirmoutier,Bordeaux
Noirmoutier,1787,18,[1-20],out,in,French,France,Noirmoutier,Nantes
Lorient,1787,16,[1-20],out,in,French,France,Noirmoutier,Marennes
Noirmoutier,1787,11,[1-20],out,in,French,France,Noirmoutier,Nantes
Rouen,1787,180,[101-200],in-out,in,French,France,Rouen,Le Havre
Noirmoutier,1787,25,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Noirmoutier,1787,60,[51-100],out,in,French,France,Noirmoutier,Nantes
Le Havre,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Noirmoutier,1787,60,[51-100],out,in,French,France,Noirmoutier,Nantes
Noirmoutier,1787,26,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Le Pornic,1787,15,[1-20],out,in,French,France,Noirmoutier,Nantes
Noirmoutier,1787,18,[1-20],out,in,French,France,Noirmoutier,Marennes
Noirmoutier,1787,60,[51-100],out,in,French,France,Noirmoutier,Nantes
Nantes,1787,15,[1-20],out,in,French,France,Pornic,Noirmoutier
Noirmoutier,1787,20,[1-20],out,in,French,France,Noirmoutier,Nantes
Rochefort,1787,260,[201-500],out,in,French,France,Mimont [Noirmoutier],Bayonne
Le Havre,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Rouen,1787,48,[21-50],out,in,French,France,Rouen,Le Havre
Nantes,1787,60,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,90,[51-100],out,in,French,France,Nantes,Ile de Bouin
Rouen,1787,48,[21-50],out,in,French,France,Honfleur,Le Havre
Noirmoutier,1787,40,[21-50],out,in,French,France,Noirmoutier,Nantes
Le Havre,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Noirmoutier,1787,18,[1-20],out,in,French,France,Noirmoutier,Marennes
Noirmoutier,1787,10,[1-20],out,in,French,France,Noirmoutier,Marennes
Rouen,1787,100,[51-100],out,in,French,France,Rouen,Quillebeuf
Rouen,1787,110,[101-200],out,in,French,France,Rouen,Bayonne
Noirmoutier,1787,30,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Redon,1787,49,[21-50],out,in,French,France,Redon,Nantes
Brest,1787,30,[21-50],out,in,French,France,Noirmoutier,Bordeaux
Cadix,1787,180,[101-200],out,in,French,France,Rouen,Le Havre
Le Havre,1787,100,[51-100],out,in,French,France,Honfleur,Rouen
Nantes,1787,80,[51-100],out,in,French,France,Nantes,Noirmoutier
Le Havre,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Honfleur,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Le Havre,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Bordeaux,1787,480,[201-500],out,in,French,France,Bordeaux,Rochefort
Le Havre,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Honfleur,1787,48,[21-50],out,in,French,France,Honfleur,Le Havre
Honfleur,1787,48,[21-50],out,in,French,France,Honfleur,Rouen
Rouen,1787,48,[21-50],out,in,French,France,Honfleur,Le Havre
Marennes,1787,20,[1-20],out,in,French,France,La Rochelle,Aligre de Marans
La Rochelle,1787,20,[1-20],out,in,French,France,La Rochelle,Aligre de Marans
Brest,1787,34,[21-50],out,in,French,France,Conquet,Marennes
Le Croisic,1787,38,[21-50],out,in,French,France,Le Croisic,Nantes
Rouen,1787,110,[101-200],out,in,French,France,Rouen,Bordeaux
Saint Gilles sur Vie,1787,50,[21-50],out,in,French,France,Saint Gilles,Bayonne
Saint Gilles sur Vie,1787,52,[51-100],out,in,French,France,Saint Gilles,Bordeaux
Nantes,1787,60,[51-100],out,in,French,France,Saint Gilles,Bayonne
Le Havre,1787,100,[51-100],out,in,French,France,Honfleur,Rouen
Bordeaux,1787,212,[201-500],out,in,Dutch,Provinces-Unies,Rotterdam,Le Havre
Rouen,1787,110,[101-200],in-out,in,French,France,Rouen,Le Havre
Le Havre,1787,100,[51-100],out,in,French,France,Honfleur,Rouen
Le Havre,1787,100,[51-100],out,in,French,France,Honfleur,Rouen
Honfleur,1787,100,[51-100],out,in,French,France,Honfleur,Rouen
Brest,1787,110,[101-200],out,in,French,France,Rouen,Bordeaux
Bordeaux,1787,110,[101-200],out,in,French,France,Rouen,Brest
La Rochelle,1787,32,[21-50],out,in,French,France,La Rochelle,Saint Martin de Ré
Bordeaux,1787,21,[21-50],out,in,French,France,Bordeaux,Aligre de Marans
Saint Malo,1787,80,[51-100],out,in,French,France,Lorient,Rouen
Le Havre,1787,79,[51-100],out,in,French,France,Saint Malo,Marennes
Saint Malo,1787,63,[51-100],out,in,French,France,Saint Malo,Marennes
La Rochelle,1787,20,[1-20],out,in,French,France,La Rochelle,Ribérou [Saujon]
La Rochelle,1787,20,[1-20],out,in,French,France,La Rochelle,Ribérou [Saujon]
Le Havre,1787,90,[51-100],out,in,French,France,Saint Malo,Bordeaux
Brest,1787,90,[51-100],out,in,French,France,Saint Malo,Le Havre
Nantes,1787,60,[51-100],out,in,French,France,Nantes,Ile de Bouin
Saint Malo,1787,24,[21-50],out,in,French,France,Saint Malo,Le Havre
Nantes,1787,95,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,96,[51-100],out,in,French,France,Nantes,Noirmoutier
Lorient,1787,80,[51-100],out,in,French,France,Nantes,Bordeaux
Nantes,1787,80,[51-100],out,in,French,France,Nantes,Lorient
Nantes,1787,80,[51-100],out,in,French,France,Nantes,Lorient
Aligre de Marans,1787,20,[1-20],out,in,French,France,d' Aligre,Moricq
Aligre de Marans,1787,26,[21-50],out,in,French,France,Aligre,Bordeaux
Aligre de Marans,1787,26,[21-50],out,in,French,France,Aligre,Bordeaux
Aligre de Marans,1787,26,[21-50],out,in,French,France,Aligre,Bordeaux
Lorient,1787,38,[21-50],out,in,French,France,Lorient,Blaye
Bordeaux,1787,38,[21-50],out,in,French,France,Lorient,Brest
Bordeaux,1787,35,[21-50],out,in,French,France,Bordeaux,Brest
Bordeaux,1787,35,[21-50],out,in,French,France,Bordeaux,Rochefort
Nantes,1787,51,[51-100],out,in,French,France,Lorient,Bayonne
Bordeaux,1787,17,[1-20],out,in,French,France,Bordeaux,La Rochelle
Saint Valery en Caux,1787,75,[51-100],out,in,French,France,Lorient,Marennes
